x_split	fit_v1_file_name	fit_v1_file_time	fit_v1_parabola_a	fit_v1_parabola_b	fit_v1_parabola_c	fit_v1_parabola_a_err	fit_v1_parabola_b_err	fit_v1_parabola_c_err	fit_v1_line_m	fit_v1_line_q	fit_v1_line_m_err	fit_v1_line_q_err	fit_v1_d0	fit_v1_L	fit_v1_d0_err	fit_v1_L_err	fit_v1_x	fit_v1_d_signed	fit_v1_d_abs	fit_v1_d_fit	fit_v1_theta_x	fit_v1_theta	|	direct_pre_file_name	direct_pre_file_time	direct_post_file_name	direct_post_file_time	direct_sample_method	direct_n_samples	direct_registration_rmse	direct_d0	direct_L	direct_d0_err	direct_L_err	direct_x	direct_d_signed	direct_d_abs	direct_d_fit	direct_theta_x	direct_theta
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	0	-0.002040989908	0.002040989908	0	12.055874	0	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	0	0.004651781708	0.004651781708	0	28.09602158	0
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	0.469709	0.05605140692	0.05605140692	0	12.682153	0.0002807683922	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	0.2361010217	0.02218214004	0.02218214004	0	28.33212261	0.0001485094233
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	0.991609	0.01041963958	0.01041963958	0	13.308432	0.001123073569	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	0.4722020434	0.03969402364	0.03969402364	0	28.56822363	0.0005940376933
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	1.461318	-0.0358679636	0.0358679636	0	13.830332	0.002253948376	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	0.7083030652	0.008481945302	0.008481945302	0	28.80432465	0.00133658481
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	1.983217	-0.0293097435	0.0293097435	0	14.456611	0.004125738399	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	0.9444040869	-0.005872057033	0.005872057033	0	29.04042567	0.002376150772
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	2.452927	-0.02340733411	0.02340733411	0	15.13508	0.006787189936	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	1.180505109	-0.02204470922	0.02204470922	0	29.27652669	0.003712735578
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	3.079206	-0.01553746748	0.01553746748	0	15.813549	0.0101076674	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	1.41660613	-0.03146812723	0.03146812723	0	29.51262771	0.005346339224
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	3.653295	-0.008323424126	0.008323424126	0	16.439828	0.01375765723	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	1.652707152	-0.006735879517	0.006735879517	0	29.74872874	0.007276961704
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	4.227384	-0.001109380767	0.001109380767	0	17.118297	0.01834549197	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	1.888808174	0.02497341307	0.02497341307	0	29.98482976	0.009504603005
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	4.801474	0.006104675157	0.006104675157	0	17.796766	0.02359235233	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	2.124909195	0.02243350586	0.02243350586	0	30.22093078	0.01202926311
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	5.479943	0.01463036505	0.01463036505	0	18.475235	0.02949823809	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	2.361010217	0.01394630984	0.01394630984	0	30.4570318	0.014850942
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	6.054032	0.02184440841	0.02184440841	0	19.049325	0.03501027603	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	2.597111239	0.00536833969	0.00536833969	0	30.69313282	0.01796963963
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	6.628121	0.02905845177	0.02905845177	0	19.779984	0.04270801	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	2.833212261	-0.003209630464	0.003209630464	0	30.92923385	0.02138535597
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	7.35878	-0.01395003508	0.01395003508	0	20.301883	0.04867433431	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	3.069313282	-0.01178760062	0.01178760062	0	31.16533487	0.02509809094
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	7.88068	-0.00739180242	0.00739180242	0	21.032542	0.05768231686	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	3.305414304	-0.02068741796	0.02068741796	0	31.40143589	0.02910784447
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	8.402579	-0.0008335823268	0.0008335823268	0	21.815391	0.06818187828	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	3.541515326	-0.01161914328	0.01161914328	0	31.63753691	0.03341461646
28	bBLG_WSe2_push0011	103453	3.051477551e-05	-0.01709363153	0.707170914	2.574122474e-05	0.001216625659	0.01187097954	-0.01256607139	0.6805099899	0.001400147472	0.009120172895	0.1780833541	34.96913577	1552560.985	101622295.1	8.872288	0.0050688145	0.0050688145	0	22.54605	0.07877307372	|	bBLG_WSe2_push0000	102120	bBLG_WSe2_push0011	103453	arc_length	200	0.02919828691	0.1252570547	20.06762305	6148499.881	328353512.5	3.777616348	-0.001942752363	0.001942752363	0	31.87363793	0.03801840679
